X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Width,Height,Aspect_Ratio,BBox_Area,Center_X,Center_Y,BBox_Perimeter,Luminosity_Range,Avg_Luminosity,Luminosity_Density,Pixel_Density,Perimeter_Total,Perimeter_Efficiency,Area_Perimeter_Ratio,XY_Perimeter_Ratio,Compactness,Extent,Solidity,Size_Luminosity,Position_Score,Shape_Complexity,Steel_Size_A300,Steel_Size_A400
616,622,2182058,2182079,82,14,21,9584,109,126,1366,0,1,100,0.9019,0.3492,0.2857,0.0044,0.4286,1.0,1.0,1.9138,0.7782,1.3222,0.7143,-0.0869,0.2359,Dirtiness,6,21,0.2727272727272727,126,619.0,2182068.5,54,17,115.46987951807229,75.46456692913385,0.6456692913385826,35,0.6363636363636364,2.2777777777777777,0.6363636363636364,0.8404913461480034,0.6456692913385826,0.6508,9468.530120481928,1350.7004015,31.5665,0,82
615,622,2188217,2188232,57,13,15,6560,107,127,1366,0,1,100,0.9004,0.4571,0.4667,0.0051,0.5385,1.0,1.0,1.7559,0.8451,1.1761,0.5333,-0.1009,0.2116,Dirtiness,7,15,0.4375,105,618.5,2188224.5,44,20,113.10344827586206,61.886792452830186,0.5377358490566038,28,0.6222222222222222,1.9655172413793103,0.8125,0.9124625796413666,0.5377358490566038,0.5428999999999999,6446.896551724138,1353.41685325,25.211199999999998,0,57
615,623,2197352,2197376,111,21,24,12919,106,127,1366,0,1,100,0.9004,0.4219,0.3333,0.0059,0.381,1.0,1.0,2.0453,0.9031,1.3802,0.6667,-0.0907,0.3241,Dirtiness,8,24,0.32,192,619.0,2197364.0,64,21,115.34821428571429,66.93782383419689,0.5751295336787565,45,0.6923076923076923,2.4130434782608696,0.84,0.6884832863740712,0.5751295336787565,0.5781000000000001,12803.651785714286,1360.168316,40.518,0,111
614,622,2206544,2206572,161,18,28,18877,108,134,1364,0,1,100,0.9003,0.2813,0.2857,0.0059,0.4444,1.0,1.0,2.2068,0.9031,1.4472,0.7143,-0.084,0.3725,Dirtiness,8,28,0.27586206896551724,224,618.0,2206558.0,72,26,116.5246913580247,83.89777777777778,0.7155555555555555,46,0.6301369863013698,3.425531914893617,0.6206896551724138,0.9556852474784254,0.7155555555555555,0.7187,18760.475308641977,1363.652844,41.4138,0,161
614,622,2215716,2215730,68,13,14,7990,109,133,1364,0,1,100,0.9003,0.3929,0.5714,0.0059,0.6154,1.0,1.0,1.8325,0.9031,1.1461,0.4286,-0.082,0.2195,Dirtiness,8,14,0.5333333333333333,112,618.0,2215723.0,44,24,115.79710144927536,70.70796460176992,0.6017699115044248,27,0.6,2.4285714285714284,0.8666666666666667,1.1705660298307174,0.6017699115044248,0.6071,7874.202898550724,1369.316814,24.3081,0,68
616,622,2224908,2224928,87,15,20,10196,109,127,1364,0,1,100,0.9032,0.275,0.3,0.0044,0.4,1.0,1.0,1.9395,0.7782,1.301,0.7,-0.0844,0.2288,Dirtiness,6,20,0.2857142857142857,120,619.0,2224918.0,52,18,115.86363636363636,84.26446280991736,0.71900826446281,35,0.660377358490566,2.4166666666666665,0.7142857142857143,0.8917408184741011,0.71900826446281,0.725,10080.136363636364,1377.224242,31.612000000000002,0,87
612,622,2237084,2237099,87,15,15,10024,106,127,1364,0,1,100,0.8974,0.42,0.6667,0.0073,0.6667,1.0,1.0,1.9395,1.0,1.1761,0.3333,-0.0999,0.266,Dirtiness,10,15,0.625,150,617.0,2237091.5,50,21,113.9090909090909,66.3841059602649,0.5761589403973509,30,0.5882352941176471,2.806451612903226,0.9375,1.2134009361256914,0.5761589403973509,0.5800000000000001,9910.090909090908,1380.2854555,26.922,0,87
38,49,735612,735624,113,11,12,12652,93,130,1707,1,0,100,0.0445,0.1439,0.9167,0.0064,1.0,1.0,1.0,2.0531,1.0414,1.0792,0.0833,-0.1253,0.2432,Bumps,11,12,0.8461538461538461,132,43.5,735618.0,46,37,110.98245614035088,95.12781954887218,0.849624060150376,23,0.48936170212765956,4.708333333333333,0.8461538461538461,2.679245055514314,0.849624060150376,0.8561,12541.017543859649,31.999383,1.0234999999999999,113,0
1252,1348,355940,356016,1812,119,135,196003,82,132,1687,1,0,80,0.4019,0.7516,0.7917,0.0569,0.8067,0.563,0.0,3.2582,1.9823,1.8808,-0.2083,-0.1549,1.0,Bumps,96,76,1.2467532467532467,7296,1300.0,355978.0,344,50,108.10976282404854,26.860764697821022,0.2483212279018775,254,0.736231884057971,7.105882352941176,0.875,0.3529343204615655,0.2483212279018775,0.24839999999999995,195894.89023717598,462.7714,102.0826,1812,0
1095,1102,3028545,3028556,41,8,11,4533,100,123,1467,1,0,120,0.4976,0.4675,0.6364,0.0048,0.875,1.0,1.0,1.6128,0.8451,1.0414,0.3636,-0.1362,0.1822,Bumps,7,11,0.5833333333333334,77,1098.5,3028550.5,36,23,107.92857142857143,58.11538461538461,0.5256410256410257,19,0.5135135135135135,2.05,0.6666666666666666,1.4232629701346022,0.5256410256410257,0.5325,4425.071428571428,3326.86272425,9.4544,41,0
193,210,612201,612252,588,18,51,62182,73,135,1353,0,1,290,0.2853,0.3218,0.3333,0.0126,0.9444,1.0,1.0,2.7694,1.2305,1.7076,0.6667,-0.1738,0.9774,Bumps,17,51,0.3269230769230769,867,201.5,612226.5,136,62,105.57215619694398,71.63824884792626,0.6774193548387096,69,0.5036496350364964,8.4,0.34615384615384615,1.5516644101728672,0.6774193548387096,0.6782,62076.42784380306,123.36363975,19.6857,0,588
1159,1170,32914,32926,106,11,12,12792,100,134,1353,0,1,185,0.2705,0.197,0.9167,0.0081,1.0,1.0,1.0,2.0253,1.0414,1.0792,0.0833,-0.0572,0.2432,Bumps,11,12,0.8461538461538461,132,1164.5,32920.0,46,34,119.55140186915888,96.18045112781955,0.7969924812030075,23,0.48936170212765956,4.416666666666667,0.8461538461538461,2.5132741228718345,0.7969924812030075,0.8029999999999999,12672.44859813084,38.33534,6.221500000000001,0,106
366,392,228379,228429,612,46,52,71337,103,127,1687,0,1,200,0.4339,0.5292,0.52,0.0154,0.5652,0.9615,1.0,2.7868,1.415,1.699,0.48,-0.0894,0.9987,Bumps,26,50,0.5098039215686274,1300,379.0,228404.0,152,24,116.37357259380097,54.832436587240586,0.4704073789392775,98,0.6405228758169934,6.181818181818182,0.8679245283018868,0.8006891010919119,0.4704073789392775,0.4708,71220.6264274062,86.565116,42.5222,0,612
837,850,231429,231443,155,13,14,16093,55,134,1687,0,1,200,0.9923,0.1484,0.9286,0.0077,1.0,1.0,1.0,2.1903,1.1139,1.1461,0.0714,-0.1889,0.3097,Bumps,13,14,0.8666666666666667,182,843.5,231436.0,54,79,103.16025641025641,87.93989071038251,0.8469945355191257,27,0.4909090909090909,5.535714285714286,0.8666666666666667,2.668201979761194,0.8469945355191257,0.8516,15989.839743589744,195.216266,26.792099999999998,0,155
390,402,2513153,2513182,247,14,29,26419,88,126,1387,0,1,50,0.5624,0.2902,0.4138,0.0087,0.8571,1.0,1.0,2.3927,1.0792,1.4624,0.5862,-0.1644,0.5757,Bumps,12,29,0.4,348,396.0,2513167.5,82,38,106.52822580645162,75.69914040114614,0.7077363896848138,43,0.5180722891566265,5.613636363636363,0.4666666666666667,1.6777802928360623,0.7077363896848138,0.7098,26312.47177419355,995.21433,24.1832,0,247
1351,1360,4807459,4807479,135,12,21,13096,89,109,1387,0,1,50,0.0389,0.25,0.45,0.0065,0.75,0.9524,1.0,2.1303,0.9542,1.301,0.55,-0.2421,0.3068,Bumps,9,20,0.42857142857142855,180,1355.5,4807469.0,58,20,96.29411764705883,72.353591160221,0.7458563535911602,33,0.559322033898305,3.9705882352941178,0.5454545454545454,1.556385351319714,0.7458563535911602,0.75,12999.705882352942,6516.5242295,1.2836999999999998,0,135
1325,1336,4848223,4848269,376,13,47,37703,91,117,1387,0,1,50,0.0735,0.2569,0.2391,0.0079,0.8461,0.9787,1.0,2.5752,1.0414,1.6628,0.7609,-0.2166,0.7955,Bumps,11,46,0.23404255319148937,506,1330.5,4848246.0,114,26,100.0079575596817,74.36489151873768,0.7416173570019724,60,0.5217391304347826,6.163934426229508,0.2708333333333333,1.3121231188556093,0.7416173570019724,0.7431,37602.99204244032,6450.591303,4.41,0,376
1164,1173,466028,466057,202,15,29,21408,85,122,1353,0,1,70,0.2661,0.2261,0.3103,0.0066,0.6,1.0,1.0,2.3054,0.9542,1.4624,0.6897,-0.172,0.4317,Bumps,9,29,0.3,261,1168.5,466042.5,76,37,105.45812807881774,81.70992366412214,0.7709923664122137,44,0.5714285714285714,4.488888888888889,0.5,1.3104836675790155,0.7709923664122137,0.7739,21302.54187192118,544.57066125,11.708400000000001,0,202
542,564,51943,51952,132,32,20,14760,104,119,1227,0,1,40,0.8835,0.3333,0.4091,0.0179,0.6875,0.45,0.0,2.1206,1.3424,0.9542,-0.5909,-0.1264,0.3329,Bumps,22,9,2.2,198,553.0,51947.5,62,15,110.97744360902256,74.17085427135679,0.6633165829145728,52,0.8253968253968254,2.490566037735849,1.5238095238095237,0.6132203035472868,0.6633165829145728,0.6667000000000001,14649.022556390977,28.7269675,45.942,0,132
367,374,303225,303262,198,10,37,22581,101,127,1227,0,1,40,0.5982,0.2355,0.1892,0.0057,0.7,1.0,1.0,2.2967,0.8451,1.5682,0.8108,-0.109,0.4284,Bumps,7,37,0.18421052631578946,259,370.5,303243.5,88,26,113.47236180904522,86.85,0.7615384615384615,47,0.5280898876404494,4.125,0.2631578947368421,1.1258558287977902,0.7615384615384615,0.7645,22467.527638190953,112.35171675,28.115399999999998,0,198
932,943,3020344,3020360,128,12,16,13996,88,126,1687,0,1,50,0.882,0.2727,0.6875,0.0065,0.9167,1.0,1.0,2.1072,1.0414,1.2041,0.3125,-0.1458,0.3012,Bumps,11,16,0.6470588235294118,176,937.5,3020352.0,54,38,108.49612403100775,79.07344632768361,0.7231638418079096,28,0.509090909090909,4.413793103448276,0.7058823529411765,2.049038775334999,0.7231638418079096,0.7273000000000001,13887.503875968992,2831.58,24.696,0,128
516,528,1346892,1346908,143,15,16,14742,76,125,1353,0,1,70,0.7628,0.2552,0.75,0.0089,0.8,1.0,1.0,2.1553,1.0792,1.2041,0.25,-0.1946,0.3241,Bumps,12,16,0.7058823529411765,192,522.0,1346900.0,56,49,102.375,76.38341968911917,0.7409326424870466,31,0.543859649122807,4.46875,0.8823529411764706,1.8679740102425797,0.7409326424870466,0.7448,14639.625,703.0818,23.646800000000002,0,143
1332,1347,70219,70241,221,19,22,24230,97,124,1687,1,0,70,0.4031,0.3303,0.6818,0.0089,0.7895,1.0,1.0,2.3444,1.1761,1.3424,0.3182,-0.1435,0.5461,Bumps,15,22,0.6521739130434783,330,1339.5,70230.0,74,27,109.14414414414415,73.20241691842901,0.6676737160120846,41,0.5466666666666666,5.261904761904762,0.8260869565217391,1.6511105266191304,0.6676737160120846,0.6697,24120.855855855858,94.073085,16.5271,221,0
480,492,1263623,1263637,114,15,14,12221,80,125,1687,1,0,70,0.5691,0.3214,0.8571,0.0071,0.8,1.0,1.0,2.0569,1.0792,1.1461,0.1429,-0.1625,0.2901,Bumps,12,14,0.8,168,486.0,1263630.0,52,45,106.2695652173913,72.31360946745562,0.6745562130177515,29,0.5471698113207547,3.8,1.0,1.7013850950557547,0.6745562130177515,0.6786,12114.730434782608,614.12418,16.5039,114,0
699,740,1503538,1503546,176,44,15,18466,90,119,1353,1,0,50,0.9061,0.4634,0.1951,0.0303,0.9318,0.5333,0.0,2.2455,1.6128,0.9031,-0.8049,-0.1803,0.5428,Bumps,41,8,4.555555555555555,328,719.5,1503542.0,98,29,104.32768361581921,56.12765957446808,0.5349544072948328,59,0.5959595959595959,2.933333333333333,2.75,0.6351755393817387,0.5349544072948328,0.5366,18361.67231638418,1081.798469,53.4599,176,0
431,444,1587172,1587191,176,21,19,19565,86,135,1353,1,0,50,0.6371,0.2874,0.6842,0.0096,0.6191,1.0,1.0,2.2455,1.1139,1.2787,0.3158,-0.1315,0.4089,Bumps,13,19,0.65,247,437.5,1587181.5,64,49,110.53672316384181,78.89112903225806,0.7096774193548387,40,0.6153846153846154,4.2926829268292686,1.05,1.381437369223744,0.7096774193548387,0.7126,19454.46327683616,694.39190625,25.484,176,0
96,132,7430,7458,513,42,29,62225,105,139,1353,0,1,50,0.1419,0.4911,0.7778,0.0266,0.8571,0.9655,0.0,2.7101,1.5563,1.4472,-0.2222,-0.0524,0.991,Bumps,36,28,1.2413793103448276,1008,114.0,7444.0,128,34,121.06031128404669,61.66997026759167,0.5084241823587711,71,0.5503875968992248,7.125,1.4,1.2785696400567743,0.5084241823587711,0.5089,62103.93968871595,0.848616,10.0749,0,513
873,900,1099506,1099516,150,27,12,16873,96,129,1353,0,1,50,0.6696,0.4444,0.3704,0.02,1.0,0.8333,0.0,2.1761,1.4314,1.0,-0.6296,-0.1212,0.4465,Bumps,27,10,2.4545454545454546,270,886.5,1099511.0,74,33,111.74172185430463,62.2619926199262,0.5535055350553506,39,0.52,3.75,2.076923076923077,1.2384727937936109,0.5535055350553506,0.5556,16761.258278145695,974.7165015,26.1144,0,150
525,538,2922516,2922536,181,16,20,19537,78,130,1353,0,1,50,0.776,0.3038,0.65,0.0096,0.8125,1.0,1.0,2.2577,1.1139,1.301,0.35,-0.1567,0.43,Bumps,13,20,0.6190476190476191,260,531.5,2922526.0,66,52,107.34615384615384,74.8544061302682,0.6934865900383141,36,0.5373134328358209,4.891891891891892,0.7619047619047619,1.7536723833454204,0.6934865900383141,0.6961999999999999,19429.653846153844,1553.322569,27.936,0,181
83,99,690095,690120,279,21,25,30271,61,135,1366,1,0,80,0.1215,0.3025,0.64,0.0117,0.7619,1.0,1.0,2.4456,1.2041,1.3979,0.36,-0.1524,0.6574,Bumps,16,25,0.6153846153846154,400,91.0,690107.5,82,74,108.11071428571428,75.48877805486285,0.6957605985037406,46,0.5542168674698795,5.9361702127659575,0.8076923076923077,1.6561253667483273,0.6957605985037406,0.6975,30162.889285714286,62.7997825,5.5889999999999995,279,0
99,115,203973,203987,106,25,16,12782,108,134,1362,1,0,80,0.1454,0.5268,0.875,0.0117,0.64,0.875,0.0,2.0253,1.2041,1.1461,-0.125,-0.0579,0.3725,Bumps,16,14,1.0666666666666667,224,107.0,203980.0,60,26,119.45794392523365,56.80888888888889,0.4711111111111111,41,0.6721311475409836,2.5238095238095237,1.4705882352941178,0.7919353657087231,0.4711111111111111,0.47319999999999995,12662.542056074766,21.82586,5.9614,106,0
383,396,133188,133203,127,19,15,13938,90,135,1688,1,0,60,0.4538,0.3487,0.8667,0.0077,0.6842,1.0,1.0,2.1038,1.1139,1.1761,0.1333,-0.1426,0.3285,Bumps,13,15,0.8125,195,389.5,133195.5,56,45,108.890625,71.11224489795919,0.6479591836734694,34,0.5964912280701754,3.6285714285714286,1.1875,1.3793682523972473,0.6479591836734694,0.6513,13829.109375,51.87964725,15.4292,127,0
936,944,597956,597966,50,10,10,5345,93,127,1692,1,0,60,0.8842,0.375,0.8,0.0047,0.8,1.0,1.0,1.699,0.9031,1.0,0.2,-0.1648,0.1852,Bumps,8,10,0.7272727272727273,80,940.0,597961.0,36,34,104.80392156862744,65.98765432098766,0.6172839506172839,20,0.5405405405405406,2.380952380952381,0.9090909090909091,1.5668791289724655,0.6172839506172839,0.625,5240.196078431372,562.08334,17.684,50,0
1010,1017,673841,673860,88,14,19,9432,95,125,1692,1,0,60,0.7979,0.3383,0.3684,0.0041,0.5,1.0,1.0,1.9445,0.8451,1.2787,0.6316,-0.1626,0.2445,Bumps,7,19,0.35,133,1013.5,673850.5,52,30,105.97752808988764,70.38805970149254,0.6567164179104478,33,0.6226415094339622,2.588235294117647,0.7,1.0145326734528506,0.6567164179104478,0.6617,9326.022471910113,682.94748175,26.3307,88,0
955,963,731417,731423,34,10,6,3553,91,119,1692,1,0,60,0.8617,0.2917,0.75,0.0047,0.8,1.0,0.0,1.5315,0.9031,0.7782,-0.25,-0.1836,0.1551,Bumps,8,6,1.1428571428571428,48,959.0,731420.0,28,28,101.51428571428572,72.51020408163265,0.6938775510204082,16,0.5517241379310345,2.0,1.4285714285714286,1.662477046257634,0.6938775510204082,0.7082999999999999,3451.4857142857145,701.43178,13.7872,34,0
1297,1305,817238,817245,46,8,8,5226,97,133,1690,1,0,60,0.4556,0.1786,0.875,0.0047,1.0,0.875,0.0,1.6628,0.9031,0.8451,-0.125,-0.1124,0.1622,Bumps,8,7,1.0,56,1301.0,817241.5,30,36,111.19148936170212,91.6842105263158,0.8070175438596491,16,0.5161290322580645,2.7058823529411766,0.8888888888888888,2.2492336508191513,0.8070175438596491,0.8214,5114.808510638298,1063.2311915,7.2896,46,0
1116,1124,861912,861921,38,12,10,4409,104,132,1690,1,0,60,0.6698,0.4722,0.8889,0.0047,0.6667,0.9,1.0,1.5798,0.9031,0.9542,0.1111,-0.0935,0.1773,Bumps,8,9,0.8,72,1120.0,861916.5,34,28,113.05128205128206,60.397260273972606,0.5205479452054794,22,0.6285714285714286,1.6521739130434783,1.0909090909090908,0.9845816151456671,0.5205479452054794,0.5278,4295.948717948718,965.34648,14.735599999999998,38,0
1307,1314,968156,968164,35,9,9,4108,102,132,1692,1,0,60,0.4468,0.375,0.875,0.0041,0.7778,0.8889,1.0,1.5441,0.8451,0.9031,0.125,-0.083,0.1622,Bumps,7,8,0.7777777777777778,56,1310.5,968160.0,30,30,114.11111111111111,72.0701754385965,0.6140350877192983,18,0.5806451612903226,1.8421052631578947,0.9,1.3533014507771417,0.6140350877192983,0.625,3993.888888888889,1268.77368,8.042399999999999,35,0
935,947,1035255,1035264,66,14,9,6760,84,127,1690,1,0,60,0.8793,0.3889,0.75,0.0071,0.8571,1.0,0.0,1.8195,1.0792,0.9542,-0.25,-0.1998,0.215,Bumps,12,9,1.2,108,941.0,1035259.5,42,43,100.8955223880597,62.018348623853214,0.6055045871559633,23,0.5348837209302325,2.75,1.4,1.5648687934862366,0.6055045871559633,0.6111,6659.104477611941,974.1791895,20.2239,66,0
565,572,1074269,1074276,39,9,7,4442,101,134,1690,1,0,60,0.6686,0.2041,1.0,0.0041,0.7778,1.0,0.5,1.5911,0.8451,0.8451,0.0,-0.1102,0.156,Bumps,7,7,0.875,49,568.5,1074272.5,28,33,111.05,88.84,0.78,16,0.5517241379310345,2.2941176470588234,1.125,1.9069589648249328,0.78,0.7959,4330.95,610.72391625,10.6976,39,0
372,381,1131516,1131524,38,11,8,4304,96,125,1690,1,0,60,0.4402,0.4722,0.8889,0.0053,0.8182,1.0,0.0,1.5798,0.9542,0.9031,-0.1111,-0.1151,0.1773,Bumps,9,8,1.0,72,376.5,1131520.0,34,29,110.35897435897436,58.95890410958904,0.5205479452054794,19,0.5428571428571428,1.9,1.2222222222222223,1.319121777197924,0.5205479452054794,0.5278,4193.641025641025,426.01728,8.3638,38,0
1609,1616,1168986,1168994,32,9,8,3094,85,110,1688,1,0,60,0.0853,0.4286,0.875,0.0041,0.7778,1.0,1.0,1.5051,0.8451,0.9031,0.125,-0.2446,0.1622,Bumps,7,8,0.7777777777777778,56,1612.5,1168990.0,30,25,93.75757575757575,54.280701754385966,0.5614035087719298,17,0.5483870967741935,1.7777777777777777,1.0,1.3866339988258398,0.5614035087719298,0.5714,3000.242424242424,1884.996375,1.4501,32,0
748,758,1199744,1199753,67,12,10,7367,87,134,1690,1,0,60,0.8852,0.2556,0.9,0.0059,0.8333,0.9,0.0,1.8261,1.0,0.9542,-0.1,-0.141,0.1954,Bumps,10,9,1.0,90,753.0,1199748.5,38,47,108.33823529411765,80.95604395604396,0.7362637362637363,22,0.5641025641025641,2.9130434782608696,1.0909090909090908,1.7359728477568341,0.7362637362637363,0.7444,7258.661764705883,903.4106205,19.4744,67,0
189,199,1290093,1290103,64,11,10,7736,103,145,1690,1,0,60,0.2237,0.36,1.0,0.0059,0.9091,1.0,0.5,1.8062,1.0,1.0,0.0,-0.0557,0.2061,Bumps,10,10,0.9090909090909091,100,194.0,1290098.0,40,42,119.01538461538462,76.5940594059406,0.6336633663366337,21,0.5121951219512195,2.909090909090909,1.0,1.8195649758348122,0.6336633663366337,0.64,7616.984615384616,250.279012,4.6977,64,0
1559,1573,1658945,1658959,115,19,14,10923,71,118,1694,1,0,60,0.1429,0.4133,1.0,0.0083,0.7368,1.0,0.5,2.0607,1.1461,1.1461,0.0,-0.258,0.33,Bumps,14,14,0.9333333333333333,196,1566.0,1658952.0,56,47,94.16379310344827,55.44670050761421,0.583756345177665,33,0.5789473684210527,3.3823529411764706,1.2666666666666666,1.3258097437167935,0.583756345177665,0.5867,10828.83620689655,2597.918832,4.7157,115,0
764,779,2070108,2070121,134,20,13,13696,67,127,1692,1,0,60,0.9031,0.3128,0.8667,0.0089,0.75,1.0,0.0,2.1271,1.1761,1.1139,-0.1333,-0.2015,0.3285,Bumps,15,13,1.0714285714285714,195,771.5,2070114.5,56,60,101.45185185185186,69.87755102040816,0.6836734693877551,33,0.5789473684210527,3.9411764705882355,1.4285714285714286,1.544856570939568,0.6836734693877551,0.6872,13594.54814814815,1597.09333675,29.8023,134,0
1633,1642,2097069,2097080,69,12,11,6235,77,109,1692,1,0,60,0.0591,0.303,0.8182,0.0053,0.75,1.0,1.0,1.8389,0.9542,1.0414,0.1818,-0.294,0.2051,Bumps,9,11,0.75,99,1637.5,2097074.5,40,32,89.07142857142857,62.35,0.69,23,0.5609756097560976,2.875,1.0,1.6359991931901565,0.69,0.6970000000000001,6145.928571428572,3433.95949375,1.3593,69,0
133,142,2243918,2243932,101,12,14,11300,95,135,1692,1,0,60,0.1572,0.1984,0.6429,0.0053,0.75,1.0,1.0,2.0043,0.9542,1.1461,0.3571,-0.1259,0.2359,Bumps,9,14,0.6,126,137.5,2243925.0,46,40,110.7843137254902,88.97637795275591,0.7952755905511811,26,0.5531914893617021,3.740740740740741,0.8,1.8747465761451645,0.7952755905511811,0.8016,11189.215686274509,308.5396875,4.0872,101,0
501,531,2455610,2455644,617,53,43,65563,70,135,1688,1,0,60,0.5936,0.3951,0.8824,0.0178,0.566,0.7907,1.0,2.7903,1.4771,1.5315,0.1177,-0.1698,0.9917,Bumps,30,34,0.8571428571428571,1020,516.0,2455627.0,128,65,106.08899676375404,64.21449559255632,0.604309500489716,96,0.7441860465116279,6.360824742268041,1.2045454545454546,0.8412119636605847,0.604309500489716,0.6049,65456.911003236244,1267.103532,56.985600000000005,617,0
973,986,2563697,2563708,93,14,11,9363,75,119,1690,1,0,60,0.8331,0.3496,0.8461,0.0077,0.9286,1.0,0.0,1.9685,1.1139,1.0414,-0.1539,-0.2135,0.257,Bumps,13,11,1.0833333333333333,143,979.5,2563702.5,48,44,99.6063829787234,65.02083333333333,0.6458333333333334,25,0.5102040816326531,3.576923076923077,1.1666666666666667,1.8668889251364265,0.6458333333333334,0.6504,9263.393617021276,2511.14659875,20.8275,93,0
1627,1637,2637324,2637334,68,10,10,6567,83,109,1690,1,0,60,0.0627,0.32,1.0,0.0059,1.0,1.0,0.5,1.8325,1.0,1.0,0.0,-0.2455,0.2061,Bumps,10,10,0.9090909090909091,100,1632.0,2637329.0,40,26,95.17391304347827,65.01980198019803,0.6732673267326733,20,0.4878048780487805,3.238095238095238,0.9090909090909091,2.130955615402553,0.6732673267326733,0.6799999999999999,6471.826086956522,4304.120928,1.254,68,0
967,976,2690125,2690135,67,13,10,6947,84,119,1690,1,0,60,0.845,0.2556,0.9,0.0053,0.6923,1.0,1.0,1.8261,0.9542,1.0,0.1,-0.19,0.1954,Bumps,9,10,0.8181818181818182,90,971.5,2690130.0,38,35,102.16176470588235,76.34065934065934,0.7362637362637363,23,0.5897435897435898,2.7916666666666665,1.1818181818181819,1.5885789267208765,0.7362637362637363,0.7444,6844.838235294117,2613.461295,19.435,67,0
1126,1135,2829623,2829653,166,23,31,18674,91,132,1692,1,0,60,0.6584,0.3852,0.3,0.0053,0.3913,0.9677,1.0,2.2201,0.9542,1.4771,0.7,-0.1211,0.4465,Bumps,9,30,0.2903225806451613,270,1130.5,2829638.0,78,41,111.82035928143712,68.90774907749078,0.6125461254612546,54,0.6835443037974683,3.018181818181818,0.71875,0.7151242790482081,0.6125461254612546,0.6148,18562.17964071856,3198.905759,35.553599999999996,166,0
561,571,2993150,2993160,75,13,10,8457,93,135,1692,1,0,60,0.6631,0.25,1.0,0.0059,0.7692,1.0,0.5,1.8751,1.0,1.0,0.0,-0.1191,0.2061,Bumps,10,10,0.9090909090909091,100,566.0,2993155.0,40,42,111.27631578947368,83.73267326732673,0.7425742574257426,23,0.5609756097560976,3.125,1.1818181818181819,1.778259992597996,0.7425742574257426,0.75,8345.723684210527,1694.12573,15.2513,75,0
1338,1348,3023370,3023381,82,14,11,9124,93,127,1694,1,0,60,0.4085,0.2546,0.9091,0.0059,0.7143,1.0,1.0,1.9138,1.0,1.0414,0.0909,-0.1307,0.2173,Bumps,10,11,0.8333333333333334,110,1343.0,3023375.5,42,34,109.92771084337349,82.1981981981982,0.7387387387387387,25,0.5813953488372093,3.1538461538461537,1.1666666666666667,1.6460741060342685,0.7387387387387387,0.7454000000000001,9014.072289156626,4060.3932965,10.212499999999999,82,0
1357,1370,3378464,3378474,81,15,10,8996,91,133,1692,1,0,60,0.3806,0.3769,0.7692,0.0077,0.8667,1.0,0.0,1.9085,1.1139,1.0,-0.2308,-0.1323,0.2408,Bumps,13,10,1.1818181818181819,130,1363.5,3378469.0,46,42,109.70731707317073,68.67175572519083,0.6183206106870229,25,0.5319148936170213,3.1153846153846154,1.3636363636363635,1.626000031570436,0.6183206106870229,0.6231,8886.292682926829,4606.5424815,9.515,81,0
