X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class,Aspect_Ratio,Perimeter_Ratio,Luminosity_Range,Avg_Luminosity,Compactness,Class_Encoded
1038,1047,603596,603608.0,80,12.0,12,9136.0,100,133,1358,0,1,40,0.458,0.2593,0.75,0.0066,0.75,1.0,1.0,1.9031,0.9542,1.0792,0.25,-0.1078,0.215,Bumps,0.6923076923076923,0.9230769230769231,33,112.79012345679013,0.5517241379310345,0
575,587,1279980,1279991.0,111,15.0,11,11861.0,84,124,1362,0,1,40,0.8443,0.1591,0.9167,0.0088,0.8,1.0,0.0,2.0453,1.0792,1.0414,-0.0833,-0.1652,0.2432,Bumps,1.0,1.25,40,105.90178571428571,0.4911504424778761,0
803,814,135392,135403.0,98,14.0,11,10137.0,84,126,1358,0,1,140,0.8012,0.1901,1.0,0.0081,0.7857,1.0,0.5,1.9912,1.0414,1.0414,0.0,-0.1919,0.23,Bumps,0.9166666666666666,1.1666666666666667,42,102.39393939393939,0.49746192893401014,0
1145,1157,2613103,2613123.0,168,15.0,20,19901.0,105,135,1362,0,1,40,0.301,0.3,0.6,0.0088,0.8,1.0,1.0,2.2253,1.0792,1.301,0.4,-0.0745,0.3977,Bumps,0.5714285714285714,0.7142857142857143,30,117.75739644970415,0.7433628318584071,0
371,385,2794886,2794911.0,172,24.0,25,19549.0,105,125,1362,0,1,40,0.5448,0.5086,0.56,0.0103,0.5833,1.0,1.0,2.2355,1.1461,1.3979,0.44,-0.112,0.5789,Bumps,0.5384615384615384,0.9230769230769231,20,113.0,0.29809358752166376,0
355,378,2820561,2820612.0,631,46.0,51,68349.0,91,133,1364,0,1,40,0.5205,0.4621,0.451,0.0169,0.5,1.0,1.0,2.8,1.3617,1.7076,0.549,-0.1538,0.997,Bumps,0.4423076923076923,0.8846153846153846,42,108.14715189873418,0.298063297118564,0
362,388,2839568,2839625.0,1015,49.0,59,105560.0,76,132,1364,0,1,40,0.5308,0.3151,0.4561,0.0191,0.5306,0.9661,1.0,3.0065,1.415,1.7559,0.5439,-0.1875,0.9996,Bumps,0.4482758620689655,0.8166666666666667,56,103.89763779527559,0.4225645295587011,0
228,253,3458746,3458793.0,561,57.0,50,60112.0,61,124,1362,0,1,40,0.3348,0.5225,0.5319,0.0184,0.4386,0.94,1.0,2.749,1.3979,1.6721,0.4681,-0.1629,0.997,Bumps,0.5208333333333334,1.1176470588235294,63,106.96085409252669,0.17261538461538461,0
787,1316,3544454,3544490.0,1929,187.5,188,193244.5,103,140,1364,0,1,40,0.0704,0.5594,0.068,0.04885,0.8686,0.105,0.0,3.9238,2.7235,1.5563,-0.9319,-0.0768,1.0,Bumps,14.297297297297296,0.9920634920634921,37,100.12668393782383,0.0548677726500224,0
395,419,4680348,4680372.0,158,65.0,39,18480.0,111,126,1364,0,1,40,0.5792,0.7257,1.0,0.0176,0.3692,0.6154,0.5,2.1987,1.3802,1.3802,0.0,-0.0862,0.8612,Bumps,0.96,1.625,15,116.22641509433963,0.03738760056791292,0
1338,1346,7851,7865.0,60,13.0,14,5577.0,86,102,1366,0,1,140,0.0293,0.4643,0.5714,0.0059,0.6154,1.0,1.0,1.7781,0.9031,1.1461,0.4286,-0.2738,0.2195,Bumps,0.5333333333333333,0.8666666666666667,16,91.42622950819673,0.35294117647058826,0
10,17,783146,783156.0,51,10.0,10,5141.0,93,116,1364,0,1,140,0.0147,0.2714,0.7,0.0051,0.7,1.0,1.0,1.7076,0.8451,1.0,0.3,-0.2125,0.1753,Bumps,0.6363636363636364,0.9090909090909091,23,98.86538461538461,0.504950495049505,0
1221,1232,87916,87927.0,90,17.0,11,9216.0,85,124,1362,0,1,140,0.1909,0.2562,1.0,0.0081,0.6471,1.0,0.5,1.9542,1.0414,1.0414,0.0,-0.2,0.23,Bumps,0.9166666666666666,1.4166666666666667,39,101.27472527472527,0.3103448275862069,0
751,763,424082,424112.0,212,38.0,32,23916.0,90,125,1358,0,1,140,0.8763,0.4111,0.4,0.0088,0.3158,0.9375,1.0,2.3263,1.0792,1.4771,0.6,-0.1187,0.5951,Bumps,0.3870967741935484,1.1515151515151516,35,112.28169014084507,0.1467128027681661,0
1289,1305,534066,534095.0,217,60.0,39,26032.0,108,133,1360,0,1,140,0.0809,0.5323,0.5517,0.0118,0.2667,0.7436,1.0,2.3365,1.2041,1.4624,0.4483,-0.0628,0.7462,Bumps,0.5333333333333333,1.5,25,119.41284403669725,0.06026103860038878,0
1015,1023,639490,639507.0,81,17.0,17,10095.0,113,143,1362,0,1,140,0.4978,0.4044,0.4706,0.0059,0.4706,1.0,1.0,1.9085,0.9031,1.2305,0.5294,-0.0263,0.2482,Bumps,0.4444444444444444,0.9444444444444444,30,123.10975609756098,0.2793103448275862,0
693,705,697863,697905.0,239,30.0,43,27364.0,100,126,1360,0,1,140,0.9632,0.5258,0.2857,0.0088,0.4,0.9767,1.0,2.3784,1.0792,1.6233,0.7143,-0.1055,0.7933,Bumps,0.27906976744186046,0.6818181818181818,26,114.01666666666667,0.26526082130965595,0
979,992,724192,724202.0,59,15.0,11,7330.0,112,141,1360,0,1,140,0.5412,0.5462,0.7692,0.0096,0.8667,0.9091,0.0,1.7708,1.1139,1.0,-0.2308,-0.0294,0.2408,Bumps,1.1818181818181819,1.25,29,122.16666666666667,0.2610619469026549,0
950,957,852041,852053.0,63,9.0,12,7758.0,115,141,1360,0,1,140,0.5926,0.25,0.5833,0.0052,0.7778,1.0,1.0,1.7993,0.8451,1.0792,0.4167,-0.038,0.1892,Bumps,0.5384615384615384,0.6923076923076923,26,121.21875,0.7682926829268293,0
1044,1054,950109,950148.0,215,28.0,39,25269.0,105,134,1360,0,1,140,0.45,0.4487,0.2564,0.0074,0.3571,1.0,1.0,2.3324,1.0,1.5911,0.7436,-0.0818,0.6422,Bumps,0.25,0.7,29,116.98611111111111,0.27388535031847133,0
98,164,189519,189532.0,350,107.0,39,46379.0,125,143,1364,0,1,100,0.1437,0.5921,0.197,0.0484,0.6168,0.3333,0.0,2.5441,1.8195,1.1139,-0.803,0.0353,0.976,Bumps,4.714285714285714,2.675,18,132.13390313390315,0.03056768558951965,0
1131,1159,288152,288161.0,112,44.0,16,14403.0,120,141,1364,0,1,100,0.3006,0.5556,0.3214,0.0205,0.6364,0.5625,0.0,2.0492,1.4472,0.9542,-0.6786,0.0047,0.417,Bumps,2.8,2.588235294117647,21,127.46017699115045,0.05782137325761487,0
125,149,356611,356625.0,170,39.0,20,22467.0,123,141,1362,0,1,100,0.1836,0.494,0.5833,0.0176,0.6154,0.7,0.0,2.2304,1.3802,1.1461,-0.4167,0.0325,0.556,Bumps,1.6,1.8571428571428572,18,131.3859649122807,0.1116951379763469,0
81,109,373946,373961.0,153,58.0,29,19616.0,118,143,1362,0,1,100,0.1189,0.6357,0.5357,0.0206,0.4828,0.5172,0.0,2.1847,1.4472,1.1761,-0.4643,0.0016,0.6868,Bumps,1.75,1.9333333333333333,25,127.37662337662337,0.045468053491827636,0
157,179,395408,395420.0,140,43.0,13,17898.0,118,141,1360,0,1,100,0.2309,0.4697,0.5454,0.0162,0.5116,0.9231,0.0,2.1461,1.3424,1.0792,-0.4545,-0.0012,0.4366,Bumps,1.6923076923076923,3.0714285714285716,23,126.93617021276596,0.07567567567567568,0
159,194,413476,413490.0,168,53.0,30,21548.0,120,143,1362,0,1,100,0.2335,0.6571,0.4,0.0257,0.6604,0.4667,0.0,2.2253,1.5441,1.1461,-0.6,0.0021,0.7776,Bumps,2.3333333333333335,1.7096774193548387,23,127.50295857988165,0.0597864768683274,0
239,282,505112,505127.0,226,64.0,33,28906.0,120,141,1360,0,1,100,0.3515,0.6496,0.3488,0.0316,0.6719,0.4545,0.0,2.3541,1.6335,1.1761,-0.6512,-0.0008,0.9076,Bumps,2.6875,1.8823529411764706,21,127.33920704845815,0.055162313888210884,0
315,341,530471,530483.0,116,32.0,19,14912.0,121,142,1360,0,1,100,0.4632,0.6282,0.4615,0.0191,0.8125,0.6316,0.0,2.0645,1.415,1.0792,-0.5385,0.0043,0.5162,Bumps,2.0,1.6,21,127.45299145299145,0.11317073170731708,0
305,318,551913,551924.0,104,18.0,12,11469.0,97,126,1360,0,1,100,0.4485,0.2727,0.8461,0.0096,0.7222,0.9167,0.0,2.017,1.1139,1.0414,-0.1539,-0.1384,0.257,Bumps,1.0833333333333333,1.3846153846153846,29,109.22857142857143,0.32,0
309,320,574196,574216.0,156,17.0,20,15848.0,74,127,1362,0,1,100,0.4537,0.2909,0.55,0.0081,0.6471,1.0,1.0,2.1931,1.0414,1.301,0.45,-0.2063,0.3663,Bumps,0.5238095238095238,0.8095238095238095,53,100.94267515923566,0.5379310344827586,0
187,203,594752,594771.0,136,50.0,27,17433.0,119,143,1364,0,1,100,0.2742,0.5526,0.8421,0.0117,0.32,0.7037,1.0,2.1335,1.2041,1.2787,0.1579,0.0014,0.5029,Bumps,0.8,1.7857142857142858,24,127.24817518248175,0.05437824870051979,0
311,323,618457,618502.0,377,33.0,45,36933.0,59,132,1364,0,1,100,0.456,0.3018,0.2667,0.0088,0.3636,1.0,1.0,2.5763,1.0792,1.6532,0.7333,-0.2346,0.8299,Bumps,0.2608695652173913,0.717391304347826,73,97.7063492063492,0.3458715596330275,0
1318,1329,2287245,2287276.0,224,25.0,31,22017.0,77,126,1364,0,1,100,0.0513,0.3431,0.3548,0.0081,0.44,1.0,1.0,2.3503,1.0414,1.4914,0.6452,-0.2321,0.5642,Bumps,0.34375,0.78125,49,97.85333333333334,0.35782747603833864,0
1293,1304,3626796,3626816.0,163,18.0,20,16916.0,83,126,1362,0,1,50,0.0852,0.2591,0.55,0.0081,0.6111,1.0,1.0,2.2122,1.0414,1.301,0.45,-0.1892,0.3663,Bumps,0.5238095238095238,0.8571428571428571,43,103.14634146341463,0.5015384615384615,0
794,806,2294295,2294312.0,172,14.0,18,19457.0,91,134,1360,0,1,40,0.8147,0.1569,0.7059,0.0088,0.8571,0.9444,1.0,2.2355,1.0792,1.2305,0.2941,-0.1162,0.3419,Bumps,0.6666666666666666,0.7368421052631579,43,112.46820809248555,0.8730964467005076,0
1215,1232,1545468,1545486.0,184,42.0,22,22708.0,115,135,1628,0,1,120,0.4865,0.3987,0.9444,0.0104,0.4048,0.8182,1.0,2.2648,1.2305,1.2553,0.0556,-0.0358,0.5063,Bumps,0.8947368421052632,1.826086956521739,20,122.74594594594595,0.10424929178470255,0
822,842,820681,820708.0,304,30.0,28,34001.0,85,133,1360,0,1,140,0.7618,0.437,0.7407,0.0147,0.6667,0.9643,1.0,2.4829,1.301,1.4314,0.2593,-0.1262,0.8299,Bumps,0.7142857142857143,1.0344827586206897,48,111.47868852459017,0.3374028856825749,0
1283,1297,324225,324243.0,140,22.0,19,16020.0,105,126,1358,0,1,40,0.0898,0.4444,0.7778,0.0103,0.6364,0.9474,1.0,2.1461,1.1461,1.2553,0.2222,-0.106,0.417,Bumps,0.7368421052631579,1.1,21,113.61702127659575,0.28865979381443296,0
749,768,337093,337112.0,262,21.0,19,29349.0,88,133,1360,0,1,40,0.8706,0.2742,1.0,0.014,0.9048,1.0,0.5,2.4183,1.2787,1.2787,0.0,-0.1248,0.5967,Bumps,0.95,1.05,45,111.59315589353612,0.5927601809954751,0
1120,1141,350893,350910.0,261,27.0,17,29526.0,88,132,1356,0,1,40,0.3171,0.2689,0.8095,0.0155,0.7778,1.0,0.0,2.4166,1.3222,1.2305,-0.1905,-0.1162,0.5903,Bumps,1.1666666666666667,1.5,44,112.69465648854961,0.35753424657534244,0
1192,1205,521912,521925.0,101,22.0,13,11601.0,108,125,1356,0,1,40,0.2227,0.4024,1.0,0.0096,0.5909,1.0,0.5,2.0043,1.1139,1.1139,0.0,-0.1027,0.2914,Bumps,0.9285714285714286,1.5714285714285714,17,113.73529411764706,0.20824742268041238,0
498,509,261713,261732.0,144,17.0,19,15785.0,88,132,1356,0,1,40,0.7345,0.311,0.5789,0.0081,0.6471,1.0,1.0,2.1584,1.0414,1.2787,0.4211,-0.1436,0.3494,Bumps,0.55,0.85,44,108.86206896551724,0.496551724137931,0
354,370,409908,409918.0,116,19.0,10,12174.0,82,126,1360,0,1,40,0.5206,0.275,0.625,0.0118,0.8421,1.0,0.0,2.0645,1.2041,1.0,-0.375,-0.1801,0.2792,Bumps,1.4545454545454546,1.7272727272727273,44,104.05128205128206,0.32044198895027626,0
860,883,61614,61648.0,563,36.0,34,58906.0,83,133,1306,0,1,40,0.6478,0.2801,0.6765,0.0176,0.6389,1.0,1.0,2.7505,1.3617,1.5315,0.3235,-0.1826,0.9608,Bumps,0.6571428571428571,1.0285714285714285,50,104.44326241134752,0.43407864302235927,0
581,652,148364,148463.0,1929,187.5,188,193244.5,87,127,1306,0,1,40,0.8897,0.5466,0.7172,0.04885,0.3413,0.5,1.0,3.5034,1.8513,1.9956,0.2828,-0.175,1.0,Bumps,0.71,0.9920634920634921,40,100.12668393782383,0.0548677726500224,0
1214,1227,365205,365227.0,210,20.0,22,21547.0,70,127,1308,0,1,40,0.1239,0.2657,0.5909,0.0099,0.65,1.0,1.0,2.3222,1.1139,1.3424,0.4091,-0.1984,0.4729,Bumps,0.5652173913043478,0.8695652173913043,57,102.11848341232228,0.5236907730673317,0
818,829,657566,657580.0,112,13.0,14,12587.0,86,133,1306,0,1,40,0.7305,0.2727,0.7857,0.0084,0.8461,1.0,1.0,2.0492,1.0414,1.1461,0.2143,-0.122,0.2712,Bumps,0.7333333333333333,0.8666666666666667,47,111.38938053097345,0.6588235294117647,0
19,28,877413,877428.0,114,14.0,15,11442.0,81,125,1306,0,1,40,0.0291,0.1556,0.6,0.0069,0.6429,1.0,1.0,2.0569,0.9542,1.1761,0.4,-0.2159,0.2469,Bumps,0.5625,0.875,44,99.49565217391304,0.5786802030456852,0
71,86,1119116,1119168.0,446,43.0,52,48231.0,96,127,1308,0,1,40,0.1086,0.4282,0.2885,0.0115,0.3488,1.0,1.0,2.6493,1.1761,1.716,0.7115,-0.1551,0.9603,Bumps,0.2830188679245283,0.8113207547169812,31,107.8993288590604,0.2410810810810811,0
262,274,849219,849235.0,139,15.0,16,14610.0,71,126,1690,1,0,120,0.3101,0.276,0.75,0.0071,0.8,1.0,1.0,2.143,1.0792,1.2041,0.25,-0.1788,0.3241,Bumps,0.7058823529411765,0.8823529411764706,55,104.35714285714286,0.6150442477876106,0
112,127,33720,33737.0,178,16.0,17,17274.0,69,125,1692,1,0,80,0.1324,0.302,0.8824,0.0089,0.9375,1.0,1.0,2.2504,1.1761,1.2305,0.1177,-0.2418,0.4219,Bumps,0.8333333333333334,0.8888888888888888,56,96.50279329608938,0.6926070038910506,0
118,133,125813,125827.0,128,17.0,15,14234.0,87,133,1692,1,0,80,0.1395,0.3905,0.9333,0.0089,0.8824,0.9333,0.0,2.1072,1.1761,1.1461,-0.0667,-0.1312,0.3509,Bumps,1.0,1.0625,46,110.34108527131782,0.4413793103448276,0
559,592,274608,274631.0,460,52.0,41,54324.0,103,134,1694,1,0,80,0.66,0.3939,0.697,0.0195,0.6346,0.561,0.0,2.6628,1.5185,1.3617,-0.303,-0.0774,0.9546,Bumps,1.375,1.2380952380952381,31,117.83947939262472,0.17005545286506468,0
181,191,398801,398815.0,112,15.0,14,11998.0,87,126,1794,1,0,80,0.2018,0.2,0.7143,0.0056,0.6667,1.0,1.0,2.0492,1.0,1.1461,0.2857,-0.1631,0.2532,Bumps,0.6666666666666666,1.0,39,106.17699115044248,0.49557522123893805,0
1494,1506,547500,547511.0,102,15.0,11,9367.0,77,110,1696,1,0,80,0.2241,0.2273,0.9167,0.0071,0.8,1.0,0.0,2.0086,1.0792,1.0414,-0.0833,-0.2826,0.2432,Bumps,1.0,1.25,33,90.94174757281553,0.45132743362831856,0
1539,1556,625496,625516.0,260,24.0,20,21865.0,52,110,1692,1,0,80,0.1608,0.2353,0.85,0.01,0.7083,1.0,1.0,2.415,1.2305,1.301,0.15,-0.343,0.5626,Bumps,0.8095238095238095,1.1428571428571428,58,83.77394636015326,0.4506065857885615,0
1348,1360,662867,662880.0,106,16.0,14,10152.0,73,124,1696,1,0,80,0.3962,0.3205,0.9231,0.0071,0.75,0.9286,1.0,2.0253,1.0792,1.1139,0.0769,-0.2518,0.2739,Bumps,0.8571428571428571,1.0666666666666667,51,94.8785046728972,0.41245136186770426,0
763,780,677184,677200.0,178,20.0,16,17592.0,50,126,1694,1,0,80,0.9008,0.3456,0.9412,0.01,0.85,1.0,0.0,2.2504,1.2305,1.2041,-0.0588,-0.2279,0.4498,Bumps,1.0,1.1764705882352942,76,98.27932960893855,0.44389027431421446,0
189,232,712491,712528.0,561,106.0,62,75006.0,120,150,1694,1,0,80,0.2231,0.6474,0.8605,0.0254,0.4057,0.5968,0.0,2.749,1.6335,1.5682,-0.1395,0.0445,0.9998,Bumps,1.131578947368421,1.6825396825396826,30,133.4626334519573,0.049924357034795766,0
1641,1664,769086,769100.0,186,35.0,18,19132.0,87,125,1694,1,0,80,0.0354,0.4224,0.6087,0.0136,0.6571,0.7778,0.0,2.2695,1.3617,1.1461,-0.3913,-0.1964,0.5329,Bumps,1.5333333333333334,1.8421052631578947,38,102.31016042780749,0.15171288743882544,0
1372,1388,784148,784164.0,131,22.0,17,16983.0,118,142,1694,1,0,80,0.3613,0.4883,1.0,0.0094,0.7273,0.9412,0.5,2.1173,1.2041,1.2041,0.0,0.0128,0.4235,Bumps,0.9411764705882353,1.2222222222222223,24,128.6590909090909,0.27010309278350514,0
91,178,815573,815711.0,1929,187.5,188,193244.5,75,141,1692,1,0,80,0.1076,0.7306,0.6304,0.04885,0.4394,0.6667,1.0,3.5097,1.9395,2.1399,0.3696,-0.157,1.0,Bumps,0.6258992805755396,0.9920634920634921,66,100.12668393782383,0.0548677726500224,0
161,317,830128,830232.0,1929,187.5,188,193244.5,115,156,1694,1,0,80,0.1901,0.7126,0.6667,0.04885,0.22,0.2447,0.0,3.6687,2.1931,2.017,-0.3333,0.0166,1.0,Bumps,1.4857142857142858,0.9920634920634921,41,100.12668393782383,0.0548677726500224,0
284,335,841077,841149.0,1095,187.5,134,142791.0,117,150,1694,1,0,80,0.3353,0.7018,0.7083,0.0301,0.2656,0.5373,1.0,3.0394,1.7076,1.8573,0.2917,0.0188,1.0,Bumps,0.6986301369863014,1.3888888888888888,33,130.2837591240876,0.031145780742236666,0
174,222,884609,884631.0,505,83.0,41,56864.0,97,127,1694,1,0,80,0.2054,0.5218,0.4583,0.0283,0.5783,0.5366,0.0,2.7033,1.6812,1.3424,-0.5417,-0.1203,0.9935,Bumps,2.0869565217391304,1.9761904761904763,30,112.3794466403162,0.07329462989840348,0
90,131,906500,906534.0,571,58.0,43,62823.0,73,164,1692,1,0,80,0.1064,0.5904,0.8293,0.0242,0.7069,0.7907,0.0,2.7566,1.6128,1.5315,-0.1707,-0.1405,0.9993,Bumps,1.1714285714285715,1.3181818181818181,91,109.83041958041959,0.16968796433878158,0
195,225,921071,921130.0,790,103.0,83,104560.0,119,149,1692,1,0,80,0.2305,0.5537,0.5085,0.0177,0.2913,0.7108,1.0,2.8976,1.4771,1.7708,0.4915,0.034,0.9999,Bumps,0.5,1.2261904761904763,30,132.18710493046777,0.07445805843543826,0
73,110,939291,939346.0,903,76.0,83,100112.0,91,134,1694,1,0,80,0.0862,0.5563,0.6727,0.0218,0.4868,0.6626,1.0,2.9557,1.5682,1.7404,0.3273,-0.1339,1.0,Bumps,0.6607142857142857,0.9047619047619048,43,110.7433628318584,0.15630950320235415,0
95,127,961065,961092.0,551,44.0,27,53142.0,56,128,1692,1,0,80,0.1123,0.3623,0.8438,0.0189,0.7273,1.0,0.0,2.7411,1.5051,1.4314,-0.1563,-0.2465,0.9769,Bumps,1.1428571428571428,1.5714285714285714,72,96.27173913043478,0.284460505937016,0
174,203,1008474,1008502.0,328,69.0,41,37200.0,101,126,1692,1,0,80,0.2057,0.5961,0.9655,0.0171,0.4203,0.6829,0.0,2.5159,1.4624,1.4472,-0.0345,-0.1139,0.9676,Bumps,1.0,1.6428571428571428,25,113.06990881458967,0.06887862242755145,0
57,81,1022956,1022976.0,270,31.0,25,31583.0,95,135,1694,1,0,80,0.0673,0.4375,0.8333,0.0142,0.7742,0.8,0.0,2.4314,1.3802,1.301,-0.1667,-0.0861,0.7659,Bumps,1.1428571428571428,1.1923076923076923,40,116.54243542435424,0.2806652806652807,0
293,314,1044255,1044283.0,210,41.0,29,27761.0,119,148,1694,1,0,80,0.3459,0.6429,0.75,0.0124,0.5122,0.9655,1.0,2.3222,1.3222,1.4472,0.25,0.0328,0.8705,Bumps,0.7241379310344828,1.3666666666666667,29,131.56872037914692,0.1248513674197384,0
387,403,1349016,1349036.0,231,25.0,20,23488.0,65,126,1694,1,0,80,0.4569,0.2781,0.8,0.0094,0.64,1.0,1.0,2.3636,1.2041,1.301,0.2,-0.2056,0.5296,Bumps,0.7619047619047619,1.1904761904761905,61,101.24137931034483,0.36900958466453676,0
1203,1218,75224,75234.0,109,18.0,11,11425.0,71,133,1684,1,0,70,0.5534,0.2733,0.6667,0.0089,0.8333,0.9091,0.0,2.0374,1.1761,1.0,-0.3333,-0.1811,0.266,Bumps,1.3636363636363635,1.5,62,103.86363636363636,0.3353846153846154,0
630,649,96205,96225.0,254,26.0,20,28955.0,89,135,1684,1,0,70,0.7482,0.3316,0.95,0.0113,0.7308,1.0,1.0,2.4048,1.2787,1.301,0.05,-0.1094,0.6268,Bumps,0.9047619047619048,1.2380952380952381,46,113.54901960784314,0.37518463810930575,0
888,900,172100,172111.0,105,15.0,11,10269.0,59,126,1686,1,0,70,0.9324,0.2045,0.9167,0.0071,0.8,1.0,0.0,2.0212,1.0792,1.0414,-0.0833,-0.2359,0.2432,Bumps,1.0,1.25,67,96.87735849056604,0.4646017699115044,0
1111,1126,238390,238406.0,166,17.0,16,16566.0,61,134,1686,1,0,70,0.6643,0.3083,0.9375,0.0089,0.8824,1.0,1.0,2.2201,1.1761,1.2041,0.0625,-0.2203,0.3977,Bumps,0.8823529411764706,1.0,73,99.19760479041916,0.5724137931034483,0
1272,1286,290640,290652.0,125,15.0,12,12560.0,61,125,1688,1,0,70,0.4763,0.256,0.8571,0.0083,0.9333,1.0,0.0,2.0969,1.1461,1.0792,-0.1429,-0.215,0.2901,Bumps,1.0769230769230769,1.1538461538461537,64,99.68253968253968,0.5530973451327433,0
832,856,310567,310597.0,335,39.0,31,35066.0,82,127,1690,1,0,70,0.9846,0.5347,0.8,0.0142,0.6154,0.9677,1.0,2.525,1.3802,1.4771,0.2,-0.1822,0.9419,Bumps,0.7741935483870968,1.21875,45,104.36309523809524,0.22010512483574243,0
671,682,334988,335000.0,101,12.0,12,11471.0,81,140,1690,1,0,70,0.7941,0.2349,0.9167,0.0065,0.9167,1.0,1.0,2.0043,1.0414,1.0792,0.0833,-0.1127,0.2432,Bumps,0.8461538461538461,0.9230769230769231,59,112.46078431372548,0.696551724137931,0
1073,1088,433186,433198.0,143,15.0,12,14669.0,61,127,1686,1,0,70,0.7094,0.2056,0.8,0.0089,1.0,1.0,0.0,2.1553,1.1761,1.0792,-0.2,-0.1986,0.3068,Bumps,1.1538461538461537,1.1538461538461537,66,101.86805555555556,0.6327433628318584,0
1121,1135,507537,507548.0,114,17.0,11,11979.0,67,132,1688,1,0,70,0.6552,0.2597,0.7857,0.0083,0.8235,1.0,0.0,2.0569,1.1461,1.0414,-0.2143,-0.1791,0.2712,Bumps,1.1666666666666667,1.4166666666666667,65,104.16521739130435,0.3931034482758621,0
567,580,532545,532556.0,110,16.0,11,11890.0,75,140,1690,1,0,70,0.671,0.2308,0.8461,0.0077,0.8125,1.0,0.0,2.0414,1.1139,1.0414,-0.1539,-0.1555,0.257,Bumps,1.0833333333333333,1.3333333333333333,65,107.11711711711712,0.4280155642023346,0
1210,1222,563227,563239.0,114,14.0,12,12063.0,79,127,1688,1,0,70,0.5521,0.2083,1.0,0.0071,0.8571,1.0,0.5,2.0569,1.0792,1.0792,0.0,-0.1733,0.2583,Bumps,0.9230769230769231,1.0769230769230769,48,104.89565217391305,0.5786802030456852,0
1031,1045,621518,621530.0,115,15.0,12,11562.0,68,127,1688,1,0,70,0.7618,0.3155,0.8571,0.0083,0.9333,1.0,0.0,2.0607,1.1461,1.0792,-0.1429,-0.2145,0.2901,Bumps,1.0769230769230769,1.1538461538461537,59,99.67241379310344,0.5088495575221239,0
1128,1141,643180,643193.0,124,17.0,13,13135.0,81,127,1686,1,0,70,0.6465,0.2663,1.0,0.0077,0.7647,1.0,0.5,2.0934,1.1139,1.1139,0.0,-0.1724,0.2914,Bumps,0.9285714285714286,1.2142857142857142,46,105.08,0.42758620689655175,0
1077,1090,699354,699365.0,114,15.0,11,11778.0,71,132,1690,1,0,70,0.7101,0.2028,0.8461,0.0077,0.8667,1.0,0.0,2.0569,1.1139,1.0414,-0.1539,-0.1928,0.257,Bumps,1.0833333333333333,1.25,61,102.41739130434783,0.504424778761062,0
1034,1047,778450,778465.0,132,16.0,15,13800.0,68,140,1688,1,0,70,0.7595,0.3231,0.8667,0.0077,0.8125,1.0,1.0,2.1206,1.1139,1.1761,0.1333,-0.1832,0.3285,Bumps,0.8125,1.0,72,103.7593984962406,0.5136186770428015,0
604,621,850713,850745.0,282,37.0,33,33577.0,61,159,1688,1,0,70,0.7156,0.4816,0.5313,0.0101,0.4595,0.9697,1.0,2.4502,1.2305,1.5051,0.4688,-0.0698,0.8336,Bumps,0.5151515151515151,1.088235294117647,98,118.64664310954063,0.20583941605839415,0
1598,1610,1569522,1569536.0,125,14.0,14,12047.0,73,125,1688,1,0,70,0.0924,0.256,0.8571,0.0071,0.8571,1.0,1.0,2.0969,1.0792,1.1461,0.1429,-0.2471,0.2901,Bumps,0.8,0.9333333333333333,52,95.61111111111111,0.6345177664974619,0
1611,1629,1720569,1720592.0,263,25.0,23,24172.0,59,124,1688,1,0,70,0.0699,0.3647,0.7826,0.0107,0.72,1.0,1.0,2.42,1.2553,1.3617,0.2174,-0.282,0.6781,Bumps,0.75,1.0416666666666667,65,91.56060606060606,0.42012779552715657,0
1457,1466,1928741,1928773.0,192,24.0,32,19002.0,82,125,1688,1,0,70,0.263,0.3333,0.2813,0.0053,0.375,1.0,1.0,2.2833,0.9542,1.5051,0.7188,-0.2268,0.4763,Bumps,0.2727272727272727,0.7272727272727273,43,98.4559585492228,0.3327556325823224,0
1065,1078,1955642,1955655.0,121,18.0,14,12705.0,65,150,1688,1,0,70,0.7228,0.284,1.0,0.0077,0.7222,0.9286,0.5,2.0828,1.1139,1.1139,0.0,-0.1797,0.2914,Bumps,0.9285714285714286,1.2,85,104.13934426229508,0.3723076923076923,0
1619,1637,2051872,2051892.0,248,18.0,20,22134.0,53,124,1692,1,0,70,0.065,0.3111,0.9,0.0106,1.0,1.0,1.0,2.3944,1.2553,1.301,0.1,-0.3027,0.5951,Bumps,0.8571428571428571,0.8571428571428571,71,88.89156626506023,0.7630769230769231,0
1449,1461,2083961,2083975.0,108,17.0,14,10704.0,69,127,1690,1,0,70,0.271,0.3571,0.8571,0.0071,0.7059,1.0,1.0,2.0334,1.0792,1.1461,0.1429,-0.2257,0.2901,Bumps,0.8,1.1333333333333333,58,98.20183486238533,0.3724137931034483,0
